ScrapingDate,ProductID,DiscountPercentage,SellingPrice,IsPromotional,UnitsSold
2026-06-14,P1028,0.129,51405.17,0,0
2026-06-15,P1028,0.1616,49482.1,0,0
2026-06-16,P1028,0.4272,33808.36,1,1
2026-06-17,P1028,0.4452,32742.77,1,0
2026-06-18,P1028,0.3069,40906.49,1,0
2026-06-19,P1028,0.3338,39316.13,1,2
2026-06-20,P1028,0.4218,34121.69,1,1
2026-06-21,P1028,0.4039,35179.3,1,0
2026-06-22,P1028,0.2953,41588.38,1,0
2026-06-23,P1028,0.3572,37939.49,1,0
2026-06-24,P1028,0.1439,50525.54,0,1
2026-06-25,P1028,0.157,49754.37,0,0
2026-06-26,P1028,0.1686,49065.81,0,0
2026-06-27,P1028,0.1518,50060.6,0,0
2026-06-28,P1028,0.1316,51253.37,0,0
2026-06-29,P1028,0.1694,49018.81,0,1
2026-06-30,P1028,0.153,49990.64,0,0
2026-07-01,P1028,0.167,49163.4,0,0
2026-07-02,P1028,0.1384,50849.96,0,0
2026-07-03,P1028,0.1573,49734.1,0,0
2026-07-04,P1028,0.1391,50809.93,0,0
2026-07-05,P1028,0.144,50519.71,0,0
2026-07-06,P1028,0.1363,50976.72,0,0
2026-07-07,P1028,0.1498,50179.4,0,0
2026-07-08,P1028,0.1177,52069.73,0,0
2026-07-09,P1028,0.1416,50663.47,0,0
2026-07-10,P1028,0.1388,50827.8,0,0
2026-07-11,P1028,0.1335,51142.2,0,0
2026-07-12,P1028,0.1524,50026.55,0,1
2026-07-13,P1028,0.1458,50416.68,0,0
2026-07-14,P1028,0.185,48098.75,0,0
2026-03-17,P1029,0.0939,38049.05,0,0
2026-03-18,P1029,0.0959,37966.16,0,0
2026-03-19,P1029,0.0888,38264.53,0,0
2026-03-20,P1029,0.0868,38348.39,0,0
2026-03-21,P1029,0.0882,38288.46,0,0
2026-03-22,P1029,0.0973,37905.9,0,0
2026-03-23,P1029,0.1076,37472.54,0,0
2026-03-24,P1029,0.098,37877.67,0,0
2026-03-25,P1029,0.0904,38195.68,0,1
2026-03-26,P1029,0.1082,37446.92,0,0
2026-03-27,P1029,0.0906,38189.15,0,0
2026-03-28,P1029,0.105,37583.41,0,0
2026-03-29,P1029,0.1093,37400.44,0,1
2026-03-30,P1029,0.0942,38037.94,0,2
2026-03-31,P1029,0.0819,38554.7,0,0
2026-04-01,P1029,0.0968,37925.61,0,0
2026-04-02,P1029,0.0883,38285.97,0,2
2026-04-03,P1029,0.0899,38216.06,0,1
2026-04-04,P1029,0.0817,38560.2,0,0
2026-04-05,P1029,0.0853,38410.71,0,0
2026-04-06,P1029,0.1179,37039.78,0,0
2026-04-07,P1029,0.0931,38083.65,0,0
2026-04-08,P1029,0.1068,37508.92,0,1
2026-04-09,P1029,0.1106,37348.84,0,0
2026-04-10,P1029,0.079,38674.36,0,0
2026-04-11,P1029,0.0945,38022.93,0,0
2026-04-12,P1029,0.1163,37109.49,0,0
2026-04-13,P1029,0.0879,38302.52,0,0
2026-04-14,P1029,0.0936,38060.64,0,1
2026-04-15,P1029,0.0929,38088.97,0,0
2026-04-16,P1029,0.0801,38628.8,0,0
2026-04-17,P1029,0.1082,37446.97,0,0
2026-04-18,P1029,0.0898,38223.07,0,0
2026-04-19,P1029,0.092,38127.91,0,0
2026-04-20,P1029,0.1045,37603.56,0,0
2026-04-21,P1029,0.0938,38053.32,0,0
2026-04-22,P1029,0.095,38000.96,0,0
2026-04-23,P1029,0.0597,39485.68,0,0
2026-04-24,P1029,0.0985,37857.75,0,0
2026-04-25,P1029,0.069,39095.24,0,1
2026-04-26,P1029,0.1002,37785.23,0,0
2026-04-27,P1029,0.0803,38621.25,0,0
2026-04-28,P1029,0.078,38716.17,0,0
2026-04-29,P1029,0.0678,39147.08,0,1
2026-04-30,P1029,0.1105,37353.87,0,0
2026-05-01,P1029,0.0754,38827.56,0,0
2026-05-02,P1029,0.095,38004.13,0,0
2026-05-03,P1029,0.1181,37033.71,0,0
2026-05-04,P1029,0.1016,37726.63,0,1
2026-05-05,P1029,0.087,38339.74,0,1
2026-05-06,P1029,0.0891,38249.01,0,0
2026-05-07,P1029,0.0783,38702.87,0,0
2026-05-08,P1029,0.1069,37502.16,0,0
2026-05-09,P1029,0.0869,38342.06,0,1
2026-05-10,P1029,0.0817,38562.42,0,0
2026-05-11,P1029,0.067,39179.31,0,1
2026-05-12,P1029,0.0969,37923.95,0,0
2026-05-13,P1029,0.0969,37922.17,0,0
2026-05-14,P1029,0.0946,38019.58,0,0
2026-05-15,P1029,0.0766,38774.11,0,0
2026-05-16,P1029,0.107,37499.63,0,1
2026-05-17,P1029,0.0944,38030.1,0,1
2026-05-18,P1029,0.0657,39234.28,0,1
2026-05-19,P1029,0.093,38085.11,0,0
2026-05-20,P1029,0.0637,39319.32,0,0
2026-05-21,P1029,0.1026,37684.78,0,0
2026-05-22,P1029,0.0937,38057.08,0,0
2026-05-23,P1029,0.0874,38320.23,0,0
2026-05-24,P1029,0.0943,38031.13,0,0
2026-05-25,P1029,0.0943,38033.39,0,0
2026-05-26,P1029,0.0989,37837.1,0,0
2026-05-27,P1029,0.0952,37995.73,0,0
2026-05-28,P1029,0.0802,38625.1,0,0
2026-05-29,P1029,0.0833,38494.73,0,0
2026-05-30,P1029,0.094,38045.71,0,0
2026-05-31,P1029,0.0915,38150.4,0,0
2026-06-01,P1029,0.1141,37200.73,0,0
2026-06-02,P1029,0.0832,38499.33,0,0
2026-06-03,P1029,0.0867,38349.47,0,0
2026-06-04,P1029,0.088,38298.46,0,0
2026-06-05,P1029,0.2322,32241.08,1,0
2026-06-06,P1029,0.3791,26071.87,1,1
2026-06-07,P1029,0.3269,28266.48,1,0
2026-06-08,P1029,0.3043,29215.44,1,0
2026-06-09,P1029,0.3026,29283.33,1,1
2026-06-10,P1029,0.3223,28456.15,1,2
2026-06-11,P1029,0.2857,29996.34,1,0
2026-06-12,P1029,0.2821,30146.79,1,1
2026-06-13,P1029,0.2701,30649.09,1,1
2026-06-14,P1029,0.0688,39104.52,0,0
2026-06-15,P1029,0.0793,38661.76,0,0
2026-06-16,P1029,0.0992,37824.47,0,0
2026-06-17,P1029,0.0678,39144.57,0,0
2026-06-18,P1029,0.1,37791.6,0,0
2026-06-19,P1029,0.0841,38462.12,0,0
2026-06-20,P1029,0.0904,38194.46,0,0
2026-06-21,P1029,0.0926,38102.53,0,0
2026-06-22,P1029,0.1053,37571.1,0,1
2026-06-23,P1029,0.0943,38030.9,0,0
2026-06-24,P1029,0.06,39473.33,0,0
2026-06-25,P1029,0.406,24944.97,1,1
2026-06-26,P1029,0.3059,29145.27,1,0
2026-06-27,P1029,0.2785,30299.39,1,0
2026-06-28,P1029,0.3348,27935.2,1,1
2026-06-29,P1029,0.2525,31388.65,1,0
2026-06-30,P1029,0.4428,23397.97,1,0
2026-07-01,P1029,0.3679,26543.58,1,1
2026-07-02,P1029,0.3051,29181.52,1,1
2026-07-03,P1029,0.1876,34115.86,1,0
2026-07-04,P1029,0.2715,30592.97,1,0
2026-07-05,P1029,0.0938,38053.48,0,0
2026-07-06,P1029,0.0897,38224.84,0,0
2026-07-07,P1029,0.0855,38400.74,0,0
2026-07-08,P1029,0.1009,37754.52,0,0
2026-07-09,P1029,0.1015,37731.09,0,2
2026-07-10,P1029,0.0928,38093.66,0,0
2026-07-11,P1029,0.0986,37850.69,0,0
2026-07-12,P1029,0.0952,37995.02,0,0
2026-07-13,P1029,0.0705,39030.47,0,0
2026-07-14,P1029,0.0867,38352.47,0,1
2026-03-17,P1030,0.1531,41263.49,0,0
2026-03-18,P1030,0.1513,41349.24,0,0
2026-03-19,P1030,0.1496,41434.74,0,0
2026-03-20,P1030,0.1324,42273.65,0,0
2026-03-21,P1030,0.1816,39872.21,0,0
2026-03-22,P1030,0.1542,41209.91,0,0
2026-03-23,P1030,0.1627,40793.22,0,1
2026-03-24,P1030,0.148,41511.42,0,0
2026-03-25,P1030,0.172,40342.34,0,0
2026-03-26,P1030,0.1458,41619.48,0,0
2026-03-27,P1030,0.1672,40576.22,0,0
2026-03-28,P1030,0.1572,41063.93,0,0
2026-03-29,P1030,0.1561,41115.54,0,0
2026-03-30,P1030,0.1258,42591.92,0,1
2026-03-31,P1030,0.1594,40953.7,0,0
2026-04-01,P1030,0.1499,41420.94,0,0
2026-04-02,P1030,0.1497,41428.48,0,1
2026-04-03,P1030,0.1752,40186.35,0,0
2026-04-04,P1030,0.1422,41791.99,0,1
2026-04-05,P1030,0.1643,40718.41,0,0
2026-04-06,P1030,0.4609,26266.67,1,3
2026-04-07,P1030,0.3676,30813.05,1,2
2026-04-08,P1030,0.3484,31747.4,1,1
2026-04-09,P1030,0.3214,33062.33,1,0
2026-04-10,P1030,0.3784,30287.44,1,0
2026-04-11,P1030,0.338,32251.85,1,0
2026-04-12,P1030,0.3533,31510.81,1,0
2026-04-13,P1030,0.3945,29500.23,1,1
2026-04-14,P1030,0.3761,30397.76,1,2
2026-04-15,P1030,0.1527,41284.55,0,0
2026-04-16,P1030,0.1452,41650.26,0,0
2026-04-17,P1030,0.1695,40466.22,0,0
2026-04-18,P1030,0.1372,42035.84,0,0
2026-04-19,P1030,0.1353,42129.95,0,0
2026-04-20,P1030,0.1293,42420.92,0,0
2026-04-21,P1030,0.1305,42363.55,0,0
2026-04-22,P1030,0.1332,42233.2,0,0
2026-04-23,P1030,0.1705,40415.95,0,0
2026-04-24,P1030,0.1747,40209.63,0,1
2026-04-25,P1030,0.1586,40992.72,0,0
2026-04-26,P1030,0.1492,41454.03,0,0
2026-04-27,P1030,0.16,40924.64,0,0
2026-04-28,P1030,0.1623,40813.52,0,0
2026-04-29,P1030,0.1442,41695.82,0,0
2026-04-30,P1030,0.1358,42106.12,0,0
2026-05-01,P1030,0.1525,41291.13,0,0
2026-05-02,P1030,0.1363,42082.36,0,0
2026-05-03,P1030,0.1533,41251.6,0,0
2026-05-04,P1030,0.1708,40402.84,0,0
2026-05-05,P1030,0.1512,41354.21,0,0
2026-05-06,P1030,0.1188,42934.42,0,0
2026-05-07,P1030,0.1414,41831.85,0,0
2026-05-08,P1030,0.1585,40999.0,0,0
2026-05-09,P1030,0.1581,41019.9,0,0
2026-05-10,P1030,0.1439,41710.65,0,0
2026-05-11,P1030,0.2078,38599.68,0,0
2026-05-12,P1030,0.1634,40758.83,0,0
2026-05-13,P1030,0.1443,41691.97,0,0
2026-05-14,P1030,0.1779,40054.0,0,0
2026-05-15,P1030,0.1685,40512.9,0,0
2026-05-16,P1030,0.1929,39322.2,0,0
2026-05-17,P1030,0.1639,40736.76,0,0
2026-05-18,P1030,0.1591,40970.25,0,0
2026-05-19,P1030,0.138,41997.08,0,0
2026-05-20,P1030,0.1566,41093.33,0,0
2026-05-21,P1030,0.1391,41945.53,0,0
2026-05-22,P1030,0.1706,40412.51,0,1
2026-05-23,P1030,0.1442,41699.03,0,0
2026-05-24,P1030,0.1624,40810.15,0,0
2026-05-25,P1030,0.1701,40432.96,0,0
2026-05-26,P1030,0.1726,40312.82,0,0
2026-05-27,P1030,0.1537,41231.75,0,0
2026-05-28,P1030,0.1499,41420.45,0,0
2026-05-29,P1030,0.1491,41456.62,0,0
2026-05-30,P1030,0.1601,40922.35,0,0
2026-05-31,P1030,0.1565,41095.19,0,0
2026-06-01,P1030,0.1338,42205.82,0,0
2026-06-02,P1030,0.1478,41522.36,0,0
2026-06-03,P1030,0.1624,40809.38,0,0
2026-06-04,P1030,0.1053,43591.16,0,0
2026-06-05,P1030,0.1438,41714.06,0,0
2026-06-06,P1030,0.1366,42065.68,0,1
2026-06-07,P1030,0.1958,39183.45,0,0
2026-06-08,P1030,0.1521,41313.86,0,0
2026-06-09,P1030,0.1532,41259.5,0,0
2026-06-10,P1030,0.1489,41469.3,0,1
2026-06-11,P1030,0.1675,40563.22,0,0
2026-06-12,P1030,0.175,40196.31,0,0
2026-06-13,P1030,0.1402,41891.96,0,0
2026-06-14,P1030,0.1445,41682.42,0,0
2026-06-15,P1030,0.1609,40880.68,0,1
2026-06-16,P1030,0.1428,41762.96,0,0
2026-06-17,P1030,0.1727,40309.59,0,0
2026-06-18,P1030,0.16,40925.16,0,2
2026-06-19,P1030,0.1237,42696.11,0,1
2026-06-20,P1030,0.1569,41080.31,0,1
2026-06-21,P1030,0.1535,41245.55,0,0
2026-06-22,P1030,0.1715,40368.18,0,0
2026-06-23,P1030,0.1766,40116.14,0,0
2026-06-24,P1030,0.1728,40302.68,0,0
2026-06-25,P1030,0.1782,40042.41,0,0
2026-06-26,P1030,0.4466,26964.18,1,2
2026-06-27,P1030,0.289,34641.87,1,0
2026-06-28,P1030,0.316,33326.66,1,0
2026-06-29,P1030,0.2627,35921.14,1,0
2026-06-30,P1030,0.3826,30081.39,1,1
2026-07-01,P1030,0.388,29818.11,1,0
2026-07-02,P1030,0.3838,30020.72,1,0
2026-07-03,P1030,0.268,35664.58,1,2
2026-07-04,P1030,0.1773,40083.75,0,1
2026-07-05,P1030,0.1618,40841.26,0,0
2026-07-06,P1030,0.1426,41773.66,0,1
2026-07-07,P1030,0.15,41415.51,0,1
2026-07-08,P1030,0.139,41952.38,0,0
2026-07-09,P1030,0.1546,41188.66,0,0
2026-07-10,P1030,0.153,41267.67,0,0
2026-07-11,P1030,0.1495,41440.7,0,2
2026-07-12,P1030,0.174,40243.57,0,0
2026-07-13,P1030,0.152,41317.79,0,0
2026-07-14,P1030,0.1461,41603.02,0,0
2026-03-17,P1031,0.0568,53059.72,0,0
2026-03-18,P1031,0.0543,53201.82,0,0
2026-03-19,P1031,0.0614,52797.99,0,0
2026-03-20,P1031,0.0801,51749.84,0,0
2026-03-21,P1031,0.0696,52336.99,0,0
2026-03-22,P1031,0.0797,51772.6,0,1
2026-03-23,P1031,0.0723,52185.52,0,0
2026-03-24,P1031,0.0615,52797.44,0,0
2026-03-25,P1031,0.0591,52930.14,0,0
2026-03-26,P1031,0.0762,51970.16,0,0
2026-03-27,P1031,0.0741,52087.27,0,0
2026-03-28,P1031,0.0631,52703.37,0,1
2026-03-29,P1031,0.0872,51349.01,0,0
2026-03-30,P1031,0.0703,52300.37,0,0
2026-03-31,P1031,0.066,52543.27,0,2
2026-04-01,P1031,0.0444,53755.9,0,0
2026-04-02,P1031,0.086,51417.25,0,0
2026-04-03,P1031,0.0611,52818.28,0,0
2026-04-04,P1031,0.0733,52128.21,0,0
2026-04-05,P1031,0.0709,52263.55,0,0
2026-04-06,P1031,0.0805,51727.3,0,1
2026-04-07,P1031,0.0697,52334.12,0,0
2026-04-08,P1031,0.0449,53725.82,0,0
2026-04-09,P1031,0.051,53385.1,0,0
2026-04-10,P1031,0.1043,50385.26,0,0
2026-04-11,P1031,0.0498,53452.68,0,0
2026-04-12,P1031,0.0698,52330.17,0,0
2026-04-13,P1031,0.0857,51435.53,0,2
2026-04-14,P1031,0.0619,52772.9,0,0
2026-04-15,P1031,0.0906,51158.28,0,0
2026-04-16,P1031,0.0488,53509.98,0,0
2026-04-17,P1031,0.0702,52304.65,0,0
2026-04-18,P1031,0.0919,51086.59,0,0
2026-04-19,P1031,0.0623,52748.24,0,1
2026-04-20,P1031,0.0912,51122.46,0,0
2026-04-21,P1031,0.0729,52152.43,0,0
2026-04-22,P1031,0.0738,52102.09,0,0
2026-04-23,P1031,0.0592,52925.43,0,1
2026-04-24,P1031,0.0739,52095.69,0,0
2026-04-25,P1031,0.0654,52573.53,0,0
2026-04-26,P1031,0.0659,52545.1,0,0
2026-04-27,P1031,0.0692,52360.04,0,0
2026-04-28,P1031,0.0649,52601.88,0,0
2026-04-29,P1031,0.0664,52521.58,0,0
2026-04-30,P1031,0.0655,52568.68,0,0
2026-05-01,P1031,0.0752,52023.03,0,0
2026-05-02,P1031,0.0448,53732.56,0,1
2026-05-03,P1031,0.0814,51676.95,0,0
2026-05-04,P1031,0.3663,35650.24,1,0
2026-05-05,P1031,0.286,40163.0,1,1
2026-05-06,P1031,0.2528,42034.68,1,1
2026-05-07,P1031,0.3121,38699.57,1,0
2026-05-08,P1031,0.0735,52120.69,0,0
2026-05-09,P1031,0.0435,53804.9,0,0
2026-05-10,P1031,0.2021,44886.17,1,0
2026-05-11,P1031,0.2774,40651.31,1,2
2026-05-12,P1031,0.188,45679.62,1,2
2026-05-13,P1031,0.3264,37895.03,1,0
2026-05-14,P1031,0.3341,37458.64,1,0
2026-05-15,P1031,0.3472,36722.22,1,1
2026-05-16,P1031,0.3212,38184.05,1,1
2026-05-17,P1031,0.281,40448.1,1,1
2026-05-18,P1031,0.0598,52891.47,0,0
2026-05-19,P1031,0.0469,53618.05,0,0
2026-05-20,P1031,0.0569,53051.7,0,0
2026-05-21,P1031,0.0541,53212.04,0,0
2026-05-22,P1031,0.0834,51564.22,0,0
2026-05-23,P1031,0.0378,54125.71,0,0
2026-05-24,P1031,0.0824,51618.75,0,0
2026-05-25,P1031,0.0795,51782.65,0,0
2026-05-26,P1031,0.0544,53194.62,0,0
2026-05-27,P1031,0.0624,52744.28,0,0
2026-05-28,P1031,0.1027,50479.62,0,1
2026-05-29,P1031,0.082,51640.64,0,0
2026-05-30,P1031,0.0892,51238.58,0,1
2026-05-31,P1031,0.0707,52279.18,0,1
2026-06-01,P1031,0.0677,52444.84,0,2
2026-06-02,P1031,0.0611,52815.3,0,1
2026-06-03,P1031,0.0752,52021.35,0,0
2026-06-04,P1031,0.0493,53480.04,0,0
2026-06-05,P1031,0.0666,52505.08,0,1
2026-06-06,P1031,0.04,54006.05,0,0
2026-06-07,P1031,0.0714,52236.49,0,0
2026-06-08,P1031,0.0679,52437.07,0,0
2026-06-09,P1031,0.0635,52682.15,0,0
2026-06-10,P1031,0.0659,52546.1,0,0
2026-06-11,P1031,0.2332,43135.23,1,1
2026-06-12,P1031,0.246,42416.18,1,0
2026-06-13,P1031,0.2469,42365.24,1,1
2026-06-14,P1031,0.3649,35726.82,1,0
2026-06-15,P1031,0.1974,45148.16,1,0
2026-06-16,P1031,0.0628,52723.81,0,0
2026-06-17,P1031,0.0677,52447.52,0,0
2026-06-18,P1031,0.056,53105.78,0,0
2026-06-19,P1031,0.084,51527.51,0,0
2026-06-20,P1031,0.0731,52141.41,0,0
2026-06-21,P1031,0.075,52036.95,0,1
2026-06-22,P1031,0.0827,51600.36,0,0
2026-06-23,P1031,0.0902,51180.62,0,0
2026-06-24,P1031,0.0852,51461.46,0,0
2026-06-25,P1031,0.0602,52870.19,0,0
2026-06-26,P1031,0.0728,52158.98,0,0
2026-06-27,P1031,0.0479,53559.73,0,0
2026-06-28,P1031,0.0616,52790.46,0,0
2026-06-29,P1031,0.0412,53939.16,0,0
2026-06-30,P1031,0.0725,52177.01,0,1
2026-07-01,P1031,0.0565,53073.92,0,0
2026-07-02,P1031,0.0679,52433.61,0,1
2026-07-03,P1031,0.0696,52339.28,0,0
2026-07-04,P1031,0.0804,51730.76,0,0
2026-07-05,P1031,0.0824,51618.09,0,1
2026-07-06,P1031,0.0642,52640.26,0,0
2026-07-07,P1031,0.0689,52378.15,0,0
2026-07-08,P1031,0.0644,52633.39,0,0
2026-07-09,P1031,0.0614,52800.96,0,1
2026-07-10,P1031,0.0839,51536.16,0,0
2026-07-11,P1031,0.0715,52234.93,0,0
2026-07-12,P1031,0.0666,52507.6,0,0
2026-07-13,P1031,0.0814,51675.11,0,0
2026-07-14,P1031,0.0656,52565.58,0,0
2026-03-17,P1032,0.1217,14113.89,0,0
2026-03-18,P1032,0.1062,14363.75,0,1
2026-03-19,P1032,0.1049,14384.61,0,1
2026-03-20,P1032,0.0988,14482.4,0,0
2026-03-21,P1032,0.0824,14745.62,0,0
2026-03-22,P1032,0.1081,14333.32,0,0
2026-03-23,P1032,0.0753,14860.0,0,1
2026-03-24,P1032,0.1011,14444.68,0,1
2026-03-25,P1032,0.0972,14508.0,0,0
2026-03-26,P1032,0.0871,14670.76,0,0
2026-03-27,P1032,0.0758,14852.14,0,0
2026-03-28,P1032,0.1209,14127.81,0,0
2026-03-29,P1032,0.1035,14407.35,0,0
2026-03-30,P1032,0.0841,14717.94,0,0
2026-03-31,P1032,0.0771,14831.8,0,0
2026-04-01,P1032,0.0948,14546.96,0,0
2026-04-02,P1032,0.0941,14558.26,0,0
2026-04-03,P1032,0.0954,14537.41,0,0
2026-04-04,P1032,0.1136,14244.25,0,0
2026-04-05,P1032,0.082,14752.02,0,0
2026-04-06,P1032,0.0993,14474.62,0,0
2026-04-07,P1032,0.1205,14134.1,0,1
2026-04-08,P1032,0.1028,14417.35,0,0
2026-04-09,P1032,0.0786,14806.51,0,0
2026-04-10,P1032,0.0996,14469.36,0,0
2026-04-11,P1032,0.0828,14738.8,0,1
2026-04-12,P1032,0.0632,15054.02,0,1
2026-04-13,P1032,0.067,14993.52,0,0
2026-04-14,P1032,0.0691,14959.49,0,0
2026-04-15,P1032,0.1162,14202.25,0,0
2026-04-16,P1032,0.104,14398.71,0,0
2026-04-17,P1032,0.0978,14498.81,0,0
2026-04-18,P1032,0.0756,14855.92,0,0
2026-04-19,P1032,0.1051,14381.11,0,0
2026-04-20,P1032,0.0862,14684.38,0,0
2026-04-21,P1032,0.1151,14220.42,0,2
2026-04-22,P1032,0.0967,14516.9,0,1
2026-04-23,P1032,0.1008,14449.99,0,0
2026-04-24,P1032,0.1357,13888.79,0,0
2026-04-25,P1032,0.1047,14388.21,0,0
2026-04-26,P1032,0.1361,13883.0,0,1
2026-04-27,P1032,0.0975,14503.98,0,0
2026-04-28,P1032,0.0844,14713.02,0,1
2026-04-29,P1032,0.092,14592.43,0,0
2026-04-30,P1032,0.1049,14384.09,0,0
2026-05-01,P1032,0.1049,14385.06,0,0
2026-05-02,P1032,0.0968,14514.35,0,0
2026-05-03,P1032,0.1174,14183.18,0,1
2026-05-04,P1032,0.1022,14427.27,0,0
2026-05-05,P1032,0.0868,14674.93,0,0
2026-05-06,P1032,0.0864,14681.73,0,0
2026-05-07,P1032,0.1028,14418.74,0,0
2026-05-08,P1032,0.096,14527.05,0,2
2026-05-09,P1032,0.1216,14116.05,0,0
2026-05-10,P1032,0.1109,14287.67,0,0
2026-05-11,P1032,0.1145,14230.9,0,1
2026-05-12,P1032,0.0977,14500.2,0,0
2026-05-13,P1032,0.0974,14505.01,0,0
2026-05-14,P1032,0.0917,14597.24,0,0
2026-05-15,P1032,0.104,14398.53,0,0
2026-05-16,P1032,0.0948,14547.07,0,0
2026-05-17,P1032,0.0874,14666.03,0,0
2026-05-18,P1032,0.0796,14791.51,0,1
2026-05-19,P1032,0.1052,14379.12,0,1
2026-05-20,P1032,0.1077,14339.96,0,2
2026-05-21,P1032,0.0855,14696.38,0,0
2026-05-22,P1032,0.077,14832.51,0,0
2026-05-23,P1032,0.0749,14865.86,0,0
2026-05-24,P1032,0.1134,14247.43,0,0
2026-05-25,P1032,0.0617,15078.22,0,0
2026-05-26,P1032,0.0815,14760.89,0,0
2026-05-27,P1032,0.133,13932.43,0,0
2026-05-28,P1032,0.1065,14358.65,0,1
2026-05-29,P1032,0.091,14607.75,0,0
2026-05-30,P1032,0.078,14816.63,0,0
2026-05-31,P1032,0.1154,14215.4,0,0
2026-06-01,P1032,0.0953,14539.46,0,0
2026-06-02,P1032,0.0873,14667.25,0,0
2026-06-03,P1032,0.1043,14393.78,0,0
2026-06-04,P1032,0.0982,14492.21,0,0
2026-06-05,P1032,0.1207,14130.73,0,0
2026-06-06,P1032,0.0949,14545.22,0,1
2026-06-07,P1032,0.08,14784.8,0,0
2026-06-08,P1032,0.1075,14342.51,0,0
2026-06-09,P1032,0.0638,15045.08,0,1
2026-06-10,P1032,0.1209,14127.15,0,0
2026-06-11,P1032,0.0861,14687.12,0,0
2026-06-12,P1032,0.3438,10544.43,1,1
2026-06-13,P1032,0.211,12679.38,1,1
2026-06-14,P1032,0.3475,10484.97,1,0
2026-06-15,P1032,0.4253,9236.19,1,2
2026-06-16,P1032,0.3707,10112.78,1,1
2026-06-17,P1032,0.32,10927.36,1,1
2026-06-18,P1032,0.3085,11112.05,1,0
2026-06-19,P1032,0.1003,14458.23,0,0
2026-06-20,P1032,0.0968,14514.69,0,0
2026-06-21,P1032,0.1048,14386.23,0,0
2026-06-22,P1032,0.1173,14184.32,0,0
2026-06-23,P1032,0.097,14510.86,0,1
2026-06-24,P1032,0.0954,14536.96,0,0
2026-06-25,P1032,0.0837,14724.9,0,1
2026-06-26,P1032,0.0953,14539.45,0,0
2026-06-27,P1032,0.1115,14277.98,0,1
2026-06-28,P1032,0.0908,14610.4,0,0
2026-06-29,P1032,0.0738,14883.91,0,0
2026-06-30,P1032,0.1014,14440.45,0,0
2026-07-01,P1032,0.0835,14728.15,0,0
2026-07-02,P1032,0.0668,14996.36,0,0
2026-07-03,P1032,0.0878,14659.54,0,2
2026-07-04,P1032,0.0828,14739.14,0,0
2026-07-05,P1032,0.0784,14810.44,0,0
2026-07-06,P1032,0.0864,14681.25,0,0
2026-07-07,P1032,0.0908,14611.74,0,0
2026-07-08,P1032,0.099,14478.66,0,0
2026-07-09,P1032,0.1053,14378.56,0,0
2026-07-10,P1032,0.087,14671.71,0,0
2026-07-11,P1032,0.0873,14667.71,0,1
2026-07-12,P1032,0.0754,14858.87,0,0
2026-07-13,P1032,0.0887,14644.71,0,0
2026-07-14,P1032,0.0978,14498.06,0,0
2026-03-17,P1033,0.1528,12807.62,0,0
2026-03-18,P1033,0.1567,12748.94,0,1
2026-03-19,P1033,0.3733,9474.99,1,0
2026-03-20,P1033,0.2921,10702.52,1,1
2026-03-21,P1033,0.2453,11408.82,1,1
2026-03-22,P1033,0.3002,10579.18,1,1
2026-03-23,P1033,0.4251,8691.73,1,0
2026-03-24,P1033,0.1802,12393.2,0,0
2026-03-25,P1033,0.1431,12954.87,0,0
2026-03-26,P1033,0.1494,12859.73,0,0
2026-03-27,P1033,0.154,12789.35,0,2
2026-03-28,P1033,0.1584,12723.33,0,0
2026-03-29,P1033,0.1622,12665.78,0,0
2026-03-30,P1033,0.1767,12446.85,0,0
2026-03-31,P1033,0.1597,12702.81,0,0
2026-04-01,P1033,0.1692,12559.35,0,0
2026-04-02,P1033,0.1566,12750.49,0,0
2026-04-03,P1033,0.1284,13176.59,0,1
2026-04-04,P1033,0.1484,12874.81,0,0
2026-04-05,P1033,0.1252,13224.96,0,0
2026-04-06,P1033,0.1713,12528.66,0,0
2026-04-07,P1033,0.1717,12522.25,0,0
2026-04-08,P1033,0.1387,13020.91,0,0
2026-04-09,P1033,0.1487,12870.01,0,0
2026-04-10,P1033,0.1566,12750.91,0,0
2026-04-11,P1033,0.1598,12702.51,0,0
2026-04-12,P1033,0.1549,12775.2,0,1
2026-04-13,P1033,0.1459,12911.44,0,0
2026-04-14,P1033,0.132,13122.85,0,1
2026-04-15,P1033,0.1566,12750.05,0,0
2026-04-16,P1033,0.1498,12852.66,0,1
2026-04-17,P1033,0.1298,13155.36,0,0
2026-04-18,P1033,0.1409,12987.52,0,1
2026-04-19,P1033,0.1476,12887.03,0,0
2026-04-20,P1033,0.1655,12615.65,0,1
2026-04-21,P1033,0.1844,12330.49,0,0
2026-04-22,P1033,0.1554,12768.31,0,0
2026-04-23,P1033,0.1577,12733.79,0,1
2026-04-24,P1033,0.1388,13019.01,0,0
2026-04-25,P1033,0.1415,12977.83,0,1
2026-04-26,P1033,0.1519,12820.71,0,0
2026-04-27,P1033,0.1744,12481.06,0,2
2026-04-28,P1033,0.1609,12684.95,0,0
2026-04-29,P1033,0.1752,12468.5,0,0
2026-04-30,P1033,0.1266,13203.35,0,0
2026-05-01,P1033,0.1524,12813.06,0,1
2026-05-02,P1033,0.1502,12846.32,0,0
2026-05-03,P1033,0.157,12743.94,0,0
2026-05-04,P1033,0.1551,12772.32,0,1
2026-05-05,P1033,0.1893,12255.14,0,0
